date,rating,country,employee_status,position_level,function_area,recommender_bin,perspective_commerciale_bin,approbation_pdg_bin,employee_status_label,year
2020-08-19,4.0,Greece,1,Associate,Other,,1,0,Current,2020
2020-08-19,4.0,United States,1,Senior Associate,Audit–Assurance,,,,Current,2020
2020-08-20,3.0,United Arab Emirates,1,Senior Associate,Audit–Assurance,-1,-1,0,Current,2020
2020-08-21,5.0,United States,1,Manager,Deals–Transactions,,1,,Current,2020
2020-08-21,4.0,United States,0,Director,Tax,,,,Former,2020
2020-08-22,3.0,India,1,Senior Associate,Other,,,,Current,2020
2020-08-22,5.0,India,1,Associate,Other,,,,Current,2020
2020-08-23,3.0,India,1,Associate,Other,-1,0,0,Current,2020
2020-08-24,3.0,United States,1,Associate,Tax,,,,Current,2020
2020-08-24,4.0,India,1,Manager,Tech–IT–Data,,,,Current,2020
2020-08-25,3.0,United States,1,Associate,Audit–Assurance,,1,1,Current,2020
2020-08-25,5.0,United States,0,,Other,1,1,1,Former,2020
2020-08-26,4.0,United Kingdom,0,Senior Manager,Other,,,,Former,2020
2020-08-27,4.0,United States,1,Associate,Other,,,,Current,2020
2020-08-28,5.0,India,0,Intern,Tax,1,1,,Former,2020
2020-08-28,3.0,India,1,Associate,Other,,,,Current,2020
2020-08-29,2.0,Hong Kong,1,Associate,Other,,,,Current,2020
2020-08-29,5.0,Other,1,Associate,Audit–Assurance,,1,0,Current,2020
2020-08-29,4.0,Other,1,,Other,1,1,,Current,2020
2020-08-30,5.0,India,1,Manager,Other,1,1,1,Current,2020
2020-08-31,5.0,United Kingdom,0,Senior Associate,Other,1,1,1,Former,2020
2020-08-31,4.0,United States,0,Director,Other,,,,Former,2020
2020-09-02,5.0,Hong Kong,1,Associate,Other,1,1,1,Current,2020
2020-09-03,5.0,India,0,,Other,,,,Former,2020
2020-09-03,5.0,United Kingdom,1,,Other,1,1,1,Current,2020
2020-09-03,5.0,Hong Kong,1,Senior Associate,Audit–Assurance,1,0,0,Current,2020
2020-09-03,3.0,Singapore,1,Senior Associate,Other,,,,Current,2020
2020-09-03,5.0,United Kingdom,0,Associate,Audit–Assurance,1,1,0,Former,2020
2020-09-07,5.0,United Kingdom,1,Senior Associate,Other,1,1,1,Current,2020
2020-09-08,5.0,Other,1,,Audit–Assurance,1,,,Current,2020
2020-09-08,4.0,India,0,Associate,Other,1,1,1,Former,2020
2020-09-09,5.0,Nigeria,1,Manager,Tax,1,1,1,Current,2020
2020-09-10,4.0,United Kingdom,1,Senior Associate,Other,1,1,1,Current,2020
2020-09-11,4.0,United States,0,Intern,Tech–IT–Data,,,,Former,2020
2020-09-11,4.0,United States,0,Senior Associate,Other,,,,Former,2020
2020-09-12,5.0,India,1,,Other,,1,1,Current,2020
2020-09-12,5.0,Singapore,0,Intern,Other,1,1,0,Former,2020
2020-09-12,4.0,India,0,,Other,1,1,1,Former,2020
2020-09-14,5.0,Malaysia,1,,Tech–IT–Data,,1,0,Current,2020
2020-09-15,3.0,Germany,0,Intern,Other,,,,Former,2020
2020-09-15,4.0,India,1,,Other,,1,1,Current,2020
2020-09-16,4.0,Hong Kong,1,,Other,1,0,0,Current,2020
2020-09-16,4.0,United Kingdom,1,Senior Associate,Other,,,,Current,2020
2020-09-17,4.0,Ireland,0,Associate,Other,1,0,0,Former,2020
2020-09-17,5.0,United States,0,Intern,Audit–Assurance,,,,Former,2020
2020-09-17,3.0,Hong Kong,0,Senior Associate,Audit–Assurance,,0,0,Former,2020
2020-09-18,4.0,South Africa,0,Associate,Other,,,,Former,2020
2020-09-18,5.0,United Kingdom,0,Senior Associate,Other,,1,1,Former,2020
2020-09-20,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2020
2020-09-22,3.0,Australia,1,Associate,Other,,,,Current,2020
2020-09-23,5.0,Other,0,Intern,Other,,,,Former,2020
2020-09-24,4.0,Other,1,Associate,Other,1,1,1,Current,2020
2020-09-24,4.0,Singapore,1,Senior Associate,Consulting–Advisory,,,,Current,2020
2020-09-26,3.0,United Arab Emirates,1,Director,Tax,1,1,0,Current,2020
2020-09-29,3.0,United States,1,Senior Associate,Other,-1,-1,1,Current,2020
2020-09-30,4.0,Other,1,Senior Associate,Other,,,1,Current,2020
2020-09-30,5.0,Czechia,0,Intern,Other,1,,,Former,2020
2020-10-02,2.0,United States,0,Associate,Audit–Assurance,-1,0,0,Former,2020
2020-10-04,5.0,United Kingdom,1,Manager,Other,,,,Current,2020
2020-10-05,5.0,Australia,1,,Other,,,,Current,2020
2020-10-07,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2020
2020-10-07,5.0,Other,0,,Support (HR/Ops/Finance),1,1,,Former,2020
2020-10-08,5.0,United States,1,Associate,Other,,,,Current,2020
2020-10-09,5.0,United Kingdom,1,Senior Associate,Audit–Assurance,,,,Current,2020
2020-10-09,4.0,United States,1,Senior Associate,Other,,,,Current,2020
2020-10-10,5.0,United States,1,Associate,Other,1,1,1,Current,2020
2020-10-12,3.0,Israel,0,Manager,Other,,0,,Former,2020
2020-10-12,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2020
2020-10-13,5.0,United States,1,Associate,Other,,,,Current,2020
2020-10-13,4.0,India,0,Associate,Other,1,,,Former,2020
2020-10-15,4.0,Singapore,1,Associate,Other,1,1,1,Current,2020
2020-10-17,4.0,United States,0,Manager,Other,,,,Former,2020
2020-10-17,5.0,India,1,,Other,1,1,1,Current,2020
2020-10-17,5.0,United States,0,,Tax,1,0,1,Former,2020
2020-10-19,5.0,United States,0,Director,Other,,1,1,Former,2020
2020-10-19,5.0,Australia,0,Senior Associate,Other,1,1,1,Former,2020
2020-10-20,5.0,United States,1,Senior Manager,Other,1,1,1,Current,2020
2020-10-20,5.0,Russia,0,Senior Associate,Other,,,,Former,2020
2020-10-20,4.0,United States,1,Manager,Tax,,,,Current,2020
2020-10-20,5.0,United States,1,Associate,Tax,1,1,1,Current,2020
2020-10-21,5.0,Poland,0,,Consulting–Advisory,,,,Former,2020
2020-10-22,5.0,Other,0,Intern,Other,,,,Former,2020
2020-10-24,5.0,Portugal,1,,Tax,1,0,1,Current,2020
2020-10-25,4.0,Poland,1,Associate,Other,,,,Current,2020
2020-10-25,5.0,Australia,1,Associate,Other,,,,Current,2020
2020-10-26,5.0,United States,1,Associate,Consulting–Advisory,1,1,1,Current,2020
2020-10-28,4.0,India,1,Associate,Other,,,,Current,2020
2020-10-29,4.0,Russia,0,Associate,Other,,,,Former,2020
2020-10-30,4.0,India,0,Associate,Tax,,1,1,Former,2020
2020-10-30,3.0,United States,1,Associate,Other,,,,Current,2020
2020-11-02,4.0,Malaysia,1,Associate,Audit–Assurance,1,1,1,Current,2020
2020-11-02,4.0,Other,0,Intern,Audit–Assurance,,,,Former,2020
2020-11-02,5.0,United States,1,Senior Associate,Other,,,,Current,2020
2020-11-02,4.0,United States,1,Director,Other,,,,Current,2020
2020-11-03,4.0,Indonesia,1,Associate,Audit–Assurance,,,,Current,2020
2020-11-03,4.0,Indonesia,0,Senior Associate,Audit–Assurance,,1,,Former,2020
2020-11-04,5.0,Other,1,Associate,Audit–Assurance,1,1,1,Current,2020
2020-11-04,3.0,India,1,,Other,1,0,1,Current,2020
2020-11-08,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2020
2020-11-09,4.0,United Kingdom,1,Manager,Other,,1,1,Current,2020
2020-11-11,4.0,United Kingdom,1,,Other,,1,,Current,2020
2020-11-13,4.0,Greece,1,Senior Associate,Audit–Assurance,,,,Current,2020
2020-11-13,4.0,United States,0,Associate,Other,,,,Former,2020
2020-11-14,4.0,Singapore,0,Associate,Other,,,,Former,2020
2020-11-15,4.0,Indonesia,0,Associate,Other,1,1,0,Former,2020
2020-11-16,5.0,Cyprus,1,Intern,Support (HR/Ops/Finance),1,0,0,Current,2020
2020-11-16,5.0,United States,0,Associate,Tax,,,,Former,2020
2020-11-17,4.0,United States,1,Associate,Other,1,1,1,Current,2020
2020-11-18,5.0,Philippines,1,Associate,Tax,1,1,,Current,2020
2020-11-19,3.0,New Zealand,1,Associate,Other,,,,Current,2020
2020-11-21,4.0,United States,1,Senior Associate,Audit–Assurance,,1,1,Current,2020
2020-11-21,3.0,India,1,Senior Associate,Other,,1,1,Current,2020
2020-11-23,4.0,United Kingdom,1,Manager,Other,,,,Current,2020
2020-11-23,4.0,Other,0,Intern,Other,1,1,1,Former,2020
2020-11-25,5.0,United Kingdom,1,,Risk,1,1,1,Current,2020
2020-11-26,4.0,Australia,0,Associate,Audit–Assurance,,1,1,Former,2020
2020-11-28,5.0,Hong Kong,0,Senior Associate,Audit–Assurance,1,0,,Former,2020
2020-12-01,5.0,India,1,Associate,Other,1,0,1,Current,2020
2020-12-01,2.0,Singapore,1,Associate,Tech–IT–Data,,,,Current,2020
2020-12-02,4.0,Australia,1,Senior Associate,Other,,,,Current,2020
2020-12-02,5.0,Malaysia,0,,Other,1,1,1,Former,2020
2020-12-03,5.0,United States,1,Manager,Other,1,1,1,Current,2020
2020-12-03,4.0,India,0,Associate,Other,,1,1,Former,2020
2020-12-03,2.0,India,1,Associate,Tax,,,,Current,2020
2020-12-04,5.0,India,1,Senior Associate,Other,,1,1,Current,2020
2020-12-05,4.0,United States,0,Manager,Support (HR/Ops/Finance),,,,Former,2020
2020-12-07,3.0,India,0,Manager,Other,-1,1,1,Former,2020
2020-12-07,5.0,United States,0,Manager,Consulting–Advisory,,,,Former,2020
2020-12-07,4.0,United States,1,Director,Other,1,1,1,Current,2020
2020-12-07,5.0,Poland,0,,Consulting–Advisory,,1,0,Former,2020
2020-12-09,4.0,United States,0,Senior Associate,Other,,,,Former,2020
2020-12-09,5.0,Jordan,1,Senior Associate,Other,1,1,0,Current,2020
2020-12-09,5.0,United States,0,,Tax,1,1,1,Former,2020
2020-12-09,3.0,Other,1,,Other,1,1,1,Current,2020
2020-12-09,5.0,Hong Kong,1,Senior Associate,Audit–Assurance,,,,Current,2020
2020-12-09,4.0,China,1,Manager,Tech–IT–Data,-1,1,0,Current,2020
2020-12-10,5.0,India,1,Senior Associate,Other,,1,,Current,2020
2020-12-11,4.0,Poland,0,Intern,Consulting–Advisory,1,0,1,Former,2020
2020-12-11,4.0,United Kingdom,0,Senior Associate,Other,,,,Former,2020
2020-12-12,5.0,United States,1,Associate,Risk,,,,Current,2020
2020-12-13,4.0,Turkey,0,Associate,Other,,,,Former,2020
2020-12-13,4.0,India,0,Associate,Tech–IT–Data,1,0,0,Former,2020
2020-12-14,4.0,India,1,Senior Associate,Tech–IT–Data,,,,Current,2020
2020-12-16,4.0,United States,0,Associate,Other,,,,Former,2020
2020-12-19,4.0,United Kingdom,1,Manager,Tax,,,,Current,2020
2020-12-20,4.0,Malaysia,1,Associate,Audit–Assurance,,0,0,Current,2020
2020-12-21,4.0,Malaysia,1,Manager,Other,,0,1,Current,2020
2020-12-22,4.0,India,1,Senior Associate,Other,,,,Current,2020
2020-12-22,4.0,United States,0,Senior Associate,Other,1,1,-1,Former,2020
2020-12-22,4.0,United States,1,Director,Other,1,1,1,Current,2020
2020-12-23,2.0,Saudi Arabia,1,Senior Associate,Other,,-1,,Current,2020
2020-12-27,5.0,United States,1,Senior Associate,Tax,1,1,0,Current,2020
2020-12-29,4.0,United States,1,Associate,Other,1,1,1,Current,2020
2020-12-29,5.0,India,1,Associate,Other,1,,1,Current,2020
2020-12-31,5.0,United Kingdom,1,Associate,Other,,,,Current,2020
2021-01-01,4.0,Ireland,1,Senior Associate,Tax,,,,Current,2021
2021-01-02,2.0,India,1,Senior Associate,Other,-1,0,,Current,2021
2021-01-02,3.0,Malaysia,1,Senior Associate,Other,,,,Current,2021
2021-01-03,4.0,United States,0,Director,Tech–IT–Data,,,,Former,2021
2021-01-03,3.0,India,1,,Tech–IT–Data,1,1,1,Current,2021
2021-01-04,4.0,China,0,Associate,Consulting–Advisory,,0,0,Former,2021
2021-01-04,5.0,Philippines,1,Associate,Audit–Assurance,1,1,1,Current,2021
2021-01-04,4.0,United Kingdom,1,Senior Manager,Other,1,1,1,Current,2021
2021-01-04,5.0,United States,0,Intern,Other,,,,Former,2021
2021-01-05,4.0,Portugal,1,Senior Associate,Other,1,1,,Current,2021
2021-01-05,5.0,United Kingdom,0,Manager,Tech–IT–Data,,,,Former,2021
2021-01-05,3.0,United Kingdom,1,Manager,Other,,,,Current,2021
2021-01-06,5.0,United Kingdom,1,Senior Associate,Other,,1,1,Current,2021
2021-01-06,5.0,United States,1,Manager,Audit–Assurance,,,,Current,2021
2021-01-07,4.0,Hong Kong,0,Senior Associate,Other,1,1,1,Former,2021
2021-01-07,3.0,India,0,Director,Consulting–Advisory,,,,Former,2021
2021-01-08,5.0,India,1,Senior Associate,Other,,,,Current,2021
2021-01-09,3.0,Netherlands,0,,Consulting–Advisory,,,,Former,2021
2021-01-10,4.0,United Kingdom,0,,Other,,,,Former,2021
2021-01-11,3.0,Singapore,1,Associate,Audit–Assurance,,0,0,Current,2021
2021-01-11,5.0,Canada,0,Partner,Other,,1,1,Former,2021
2021-01-11,4.0,India,0,Intern,Other,,,,Former,2021
2021-01-11,4.0,Australia,1,Senior Associate,Audit–Assurance,,,,Current,2021
2021-01-11,5.0,India,1,Senior Associate,Other,1,1,,Current,2021
2021-01-12,4.0,Germany,1,Intern,Other,-1,1,1,Current,2021
2021-01-12,4.0,United States,1,Associate,Audit–Assurance,,1,1,Current,2021
2021-01-12,5.0,United States,0,Manager,Other,1,1,1,Former,2021
2021-01-12,4.0,United States,0,Intern,Other,1,,,Former,2021
2021-01-12,5.0,United States,1,,Other,,,,Current,2021
2021-01-12,3.0,Canada,1,,Other,1,1,1,Current,2021
2021-01-12,4.0,India,1,Senior Associate,Other,1,1,1,Current,2021
2021-01-13,5.0,Nigeria,0,Intern,Other,,1,0,Former,2021
2021-01-13,4.0,United Kingdom,1,Manager,Other,,1,,Current,2021
2021-01-14,2.0,Greece,0,Associate,Consulting–Advisory,-1,,,Former,2021
2021-01-14,4.0,India,1,,Other,1,1,1,Current,2021
2021-01-14,4.0,United States,0,,Audit–Assurance,,,,Former,2021
2021-01-14,5.0,Other,0,,Other,,,1,Former,2021
2021-01-14,3.0,United States,0,Manager,Other,,0,0,Former,2021
2021-01-16,5.0,United States,1,Intern,Other,,,,Current,2021
2021-01-16,4.0,United Kingdom,0,Associate,Audit–Assurance,-1,-1,0,Former,2021
2021-01-17,5.0,South Africa,1,Senior Manager,Consulting–Advisory,,,,Current,2021
2021-01-17,4.0,United States,0,Associate,Tax,,,,Former,2021
2021-01-18,4.0,Poland,0,Senior Associate,Other,,,,Former,2021
2021-01-18,5.0,United States,0,Senior Associate,Other,,,,Former,2021
2021-01-18,3.0,Singapore,0,,Other,,,,Former,2021
2021-01-19,4.0,United States,1,,Other,,,,Current,2021
2021-01-19,5.0,India,1,Senior Associate,Other,1,1,1,Current,2021
2021-01-19,3.0,Brazil,0,Senior Associate,Other,-1,-1,,Former,2021
2021-01-19,3.0,Vietnam,1,Manager,Other,-1,0,0,Current,2021
2021-01-20,4.0,United Kingdom,0,,Other,,,,Former,2021
2021-01-21,5.0,Other,1,Senior Associate,Other,1,1,,Current,2021
2021-01-21,5.0,United Kingdom,1,Manager,Support (HR/Ops/Finance),1,1,1,Current,2021
2021-01-21,4.0,United States,1,Associate,Tax,1,1,1,Current,2021
2021-01-21,5.0,Philippines,0,Associate,Audit–Assurance,1,1,,Former,2021
2021-01-21,3.0,Singapore,0,Manager,Other,1,1,1,Former,2021
2021-01-22,2.0,Egypt,0,Senior Manager,Audit–Assurance,-1,0,-1,Former,2021
2021-01-22,2.0,Other,1,Associate,Other,,,,Current,2021
2021-01-22,5.0,United States,1,Associate,Other,,,,Current,2021
2021-01-23,4.0,India,0,Associate,Other,,0,0,Former,2021
2021-01-23,5.0,Russia,0,Associate,Audit–Assurance,,,,Former,2021
2021-01-23,5.0,Ireland,0,Intern,Other,1,0,1,Former,2021
2021-01-23,3.0,United States,1,Associate,Tax,,,,Current,2021
2021-01-23,5.0,Indonesia,1,Associate,Other,1,1,,Current,2021
2021-01-24,4.0,United States,0,Senior Associate,Other,1,1,,Former,2021
2021-01-25,4.0,United States,1,Associate,Other,1,0,1,Current,2021
2021-01-25,5.0,United States,1,Associate,Other,,,,Current,2021
2021-01-26,4.0,United Kingdom,1,Associate,Support (HR/Ops/Finance),,1,1,Current,2021
2021-01-26,5.0,Italy,1,Manager,Other,,1,1,Current,2021
2021-01-26,4.0,Ireland,1,,Tax,1,1,1,Current,2021
2021-01-27,2.0,Other,0,Associate,Other,,,,Former,2021
2021-01-28,5.0,India,1,Senior Associate,Other,,,,Current,2021
2021-01-28,5.0,United States,1,,Other,1,1,1,Current,2021
2021-01-29,4.0,Germany,1,Senior Associate,Consulting–Advisory,,1,1,Current,2021
2021-01-29,5.0,Poland,0,Associate,Other,,0,1,Former,2021
2021-01-29,3.0,United Arab Emirates,1,Associate,Other,,1,0,Current,2021
2021-01-29,4.0,United Kingdom,0,Intern,Other,,,,Former,2021
2021-01-29,3.0,United Kingdom,1,Manager,Audit–Assurance,,1,1,Current,2021
2021-01-30,5.0,Other,1,Associate,Other,,,,Current,2021
2021-01-31,5.0,Finland,0,Senior Manager,Other,,,,Former,2021
2021-02-02,3.0,Nigeria,0,Senior Associate,Other,-1,0,0,Former,2021
2021-02-02,4.0,India,0,Senior Associate,Other,1,1,0,Former,2021
2021-02-03,4.0,United States,1,Senior Associate,Other,1,1,1,Current,2021
2021-02-03,3.0,Singapore,1,Senior Manager,Other,,,,Current,2021
2021-02-04,4.0,India,1,Senior Associate,Other,,1,1,Current,2021
2021-02-04,5.0,United States,1,,Other,,,,Current,2021
2021-02-06,5.0,United States,1,Senior Manager,Other,1,1,1,Current,2021
2021-02-07,5.0,United States,0,,Tax,,,,Former,2021
2021-02-08,5.0,United States,0,,Other,,1,0,Former,2021
2021-02-08,5.0,Philippines,0,Associate,Tax,1,1,1,Former,2021
2021-02-09,4.0,United States,1,Senior Associate,Audit–Assurance,,,,Current,2021
2021-02-10,3.0,United Kingdom,1,Associate,Tax,,,,Current,2021
2021-02-11,5.0,Other,1,Associate,Other,1,1,,Current,2021
2021-02-11,3.0,United States,0,Associate,Audit–Assurance,,,,Former,2021
2021-02-11,3.0,Philippines,1,Associate,Audit–Assurance,1,0,0,Current,2021
2021-02-13,4.0,United States,1,Associate,Audit–Assurance,1,1,1,Current,2021
2021-02-13,4.0,Russia,0,Associate,Audit–Assurance,1,1,1,Former,2021
2021-02-13,4.0,United States,1,Manager,Other,,,,Current,2021
2021-02-14,5.0,United Kingdom,1,Manager,Tax,1,1,1,Current,2021
2021-02-14,5.0,United States,1,Intern,Other,1,1,1,Current,2021
2021-02-15,4.0,Singapore,1,Associate,Other,,1,1,Current,2021
2021-02-15,4.0,Australia,1,Senior Manager,Other,,,,Current,2021
2021-02-15,5.0,Ireland,1,Associate,Other,,,,Current,2021
2021-02-16,5.0,India,0,,Other,,,,Former,2021
2021-02-17,4.0,Singapore,0,Intern,Consulting–Advisory,,,,Former,2021
2021-02-17,5.0,Ireland,1,,Audit–Assurance,1,1,1,Current,2021
2021-02-17,3.0,Israel,1,,Other,,,,Current,2021
2021-02-17,5.0,United States,1,Intern,Tax,,1,1,Current,2021
2021-02-18,5.0,United Kingdom,0,Associate,Other,,,,Former,2021
2021-02-18,5.0,Nigeria,0,Senior Associate,Other,1,1,,Former,2021
2021-02-19,4.0,Ireland,0,Manager,Other,1,1,1,Former,2021
2021-02-19,3.0,India,1,Associate,Other,1,1,1,Current,2021
2021-02-19,4.0,United States,0,Senior Associate,Other,,,,Former,2021
2021-02-19,4.0,United Kingdom,1,Associate,Other,1,0,1,Current,2021
2021-02-19,4.0,Hong Kong,0,Intern,Audit–Assurance,,,,Former,2021
2021-02-20,3.0,Singapore,1,Senior Associate,Audit–Assurance,,,,Current,2021
2021-02-21,5.0,Czechia,1,Associate,Tech–IT–Data,1,1,0,Current,2021
2021-02-21,5.0,Hungary,1,Associate,Tech–IT–Data,1,1,1,Current,2021
2021-02-22,4.0,United Kingdom,1,Senior Associate,Tech–IT–Data,,,,Current,2021
2021-02-22,3.0,Czechia,0,Senior Manager,Other,,,,Former,2021
2021-02-22,3.0,United States,1,Senior Associate,Other,1,1,1,Current,2021
2021-02-23,5.0,India,0,Manager,Other,,,,Former,2021
2021-02-23,4.0,United States,0,Senior Associate,Audit–Assurance,,,,Former,2021
2021-02-23,3.0,Hong Kong,1,Senior Associate,Other,,0,0,Current,2021
2021-02-24,3.0,United States,0,Intern,Other,1,1,0,Former,2021
2021-02-24,4.0,Hong Kong,0,Senior Associate,Other,1,,,Former,2021
2021-02-25,3.0,Malaysia,1,Associate,Audit–Assurance,1,0,0,Current,2021
2021-02-25,2.0,United States,0,,Other,1,0,,Former,2021
2021-02-25,5.0,United States,1,Senior Associate,Other,,0,0,Current,2021
2021-02-26,5.0,United Arab Emirates,0,Senior Manager,Other,1,1,1,Former,2021
2021-02-27,3.0,United Kingdom,0,Senior Associate,Other,,,,Former,2021
2021-02-27,4.0,Australia,0,,Tech–IT–Data,,,,Former,2021
2021-02-28,4.0,Philippines,0,Intern,Other,,,,Former,2021
2021-02-28,4.0,India,0,Associate,Audit–Assurance,1,1,1,Former,2021
2021-02-28,3.0,Singapore,0,Associate,Tax,,,,Former,2021
2021-03-01,4.0,Czechia,1,,Tech–IT–Data,,,,Current,2021
2021-03-01,5.0,United States,1,,Tech–IT–Data,,,,Current,2021
2021-03-01,5.0,United States,1,Intern,Other,,,,Current,2021
2021-03-01,5.0,United States,0,Intern,Audit–Assurance,,,,Former,2021
2021-03-01,5.0,United States,1,Senior Associate,Audit–Assurance,1,1,1,Current,2021
2021-03-02,5.0,United States,1,Partner,Other,1,1,1,Current,2021
2021-03-02,3.0,United States,1,Associate,Tax,-1,0,,Current,2021
2021-03-02,4.0,South Africa,1,Manager,Audit–Assurance,1,1,0,Current,2021
2021-03-03,4.0,Singapore,0,Manager,Other,1,0,0,Former,2021
2021-03-03,4.0,United States,0,,Audit–Assurance,1,1,0,Former,2021
2021-03-03,4.0,United States,0,Intern,Audit–Assurance,1,1,1,Former,2021
2021-03-03,4.0,Netherlands,1,Senior Manager,Other,,,,Current,2021
2021-03-04,5.0,Ireland,1,,Other,,,,Current,2021
2021-03-04,5.0,Singapore,0,Senior Manager,Other,1,1,,Former,2021
2021-03-04,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-05,5.0,United States,1,Associate,Audit–Assurance,,1,1,Current,2021
2021-03-06,5.0,Singapore,0,,Other,,,,Former,2021
2021-03-06,4.0,Brazil,0,Associate,Audit–Assurance,,1,1,Former,2021
2021-03-06,5.0,Ghana,0,,Other,1,1,1,Former,2021
2021-03-07,5.0,Malaysia,1,Associate,Tax,1,0,0,Current,2021
2021-03-07,4.0,Hong Kong,0,Intern,Audit–Assurance,,,,Former,2021
2021-03-08,4.0,United States,1,Director,Other,,,,Current,2021
2021-03-08,5.0,United States,0,,Other,,,,Former,2021
2021-03-09,3.0,United Kingdom,0,Manager,Other,1,1,1,Former,2021
2021-03-11,5.0,Nigeria,0,Associate,Other,,,,Former,2021
2021-03-11,5.0,United States,0,Senior Manager,Other,,1,1,Former,2021
2021-03-12,5.0,Singapore,1,,Other,,1,1,Current,2021
2021-03-13,4.0,United States,0,Manager,Tax,,,,Former,2021
2021-03-13,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-14,3.0,Ireland,1,,Other,1,1,,Current,2021
2021-03-15,3.0,Greece,0,Intern,Consulting–Advisory,,,,Former,2021
2021-03-15,5.0,Other,1,Senior Associate,Other,1,1,0,Current,2021
2021-03-15,4.0,Philippines,1,Associate,Audit–Assurance,-1,0,,Current,2021
2021-03-15,2.0,India,0,,Other,-1,,,Former,2021
2021-03-15,4.0,Other,0,Senior Associate,Other,,0,0,Former,2021
2021-03-16,3.0,United States,1,Senior Associate,Other,1,1,1,Current,2021
2021-03-16,5.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-03-16,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-16,3.0,India,1,Associate,Other,1,1,-1,Current,2021
